transaction_id,timestamp,amount,merchant_category,location,is_international,transaction_frequency_24h,is_fraud
G00117,2025-09-19 23:18,584575.0,groceries,Bekasi,0,3,0
G00118,2025-09-19 23:26,422813.0,e-commerce,Bandung,0,3,0
G00119,2025-09-19 23:32,535508.0,retail,Online,0,3,0
G00120,2025-09-19 23:38,563156.0,groceries,Bekasi,0,1,0
G00121,2025-09-19 23:43,1448228.0,e-commerce,Bekasi,0,1,0
G00122,2025-09-19 23:46,869618.0,retail,Bandung,0,1,0
G00123,2025-09-19 23:55,677671.0,e-commerce,Unknown,0,2,0
G00124,2025-09-20 00:01,1340466.0,travel,Online,0,3,0
G00125,2025-09-20 00:02,864204.0,e-commerce,Bekasi,0,4,1
G00126,2025-09-20 00:07,1225616.0,e-commerce,Bandung,0,2,0
G00127,2025-09-20 00:13,1015947.0,retail,Bandung,0,3,0
G00128,2025-09-20 00:19,557764.0,retail,Bandung,0,1,0
G00129,2025-09-20 00:26,1447104.0,e-commerce,Bekasi,0,2,0
G00130,2025-09-20 00:33,1079456.0,groceries,Online,0,2,0
G00131,2025-09-20 00:40,1485988.0,e-commerce,Unknown,0,1,0
G00132,2025-09-20 00:45,152236.0,retail,Unknown,0,2,0
G00133,2025-09-20 00:51,529091.0,retail,Unknown,0,3,0
G00134,2025-09-20 00:55,599065.0,groceries,Online,0,3,0
G00135,2025-09-20 00:59,1060298.0,retail,Bekasi,0,3,0
G00136,2025-09-20 01:00,713633.0,e-commerce,Bandung,0,4,1
G00137,2025-09-20 01:09,314024.0,retail,Bekasi,0,2,0
G00138,2025-09-20 01:14,354121.0,retail,Bekasi,0,1,0
G00139,2025-09-20 01:19,1061116.0,groceries,Bandung,0,3,0
G00140,2025-09-20 01:24,627083.0,groceries,Bandung,0,2,0
G00141,2025-09-20 01:31,1093246.0,e-commerce,Online,0,2,0
G00142,2025-09-20 01:38,151408.0,retail,Bekasi,0,1,0
G00143,2025-09-20 01:43,856546.0,groceries,Unknown,0,3,0
G00144,2025-09-20 01:51,181229.0,groceries,Online,0,3,0
G00145,2025-09-20 01:55,1434343.0,retail,Jakarta,0,3,0
G00146,2025-09-20 01:59,347125.0,retail,Jakarta,0,1,0
G00147,2025-09-20 02:03,390209.0,groceries,Bandung,0,3,0
G00148,2025-09-20 02:08,287515.0,groceries,Online,0,2,0
G00149,2025-09-20 02:12,447619.0,electronics,Online,0,1,0
G00150,2025-09-20 02:15,409354.0,e-commerce,Online,0,7,1
G00151,2025-09-20 02:18,983687.0,retail,Bekasi,0,2,0
G00152,2025-09-20 02:21,1365005.0,e-commerce,Bekasi,0,2,0
G00153,2025-09-20 02:28,1335068.0,retail,Bandung,0,1,0
G00154,2025-09-20 02:32,264266.0,e-commerce,Bandung,0,2,0
G00155,2025-09-20 02:41,727406.0,e-commerce,Unknown,0,3,0
G00156,2025-09-20 02:48,1324279.0,retail,Bekasi,0,3,0
G00157,2025-09-20 02:55,373390.0,retail,Unknown,0,3,0
G00158,2025-09-20 03:01,1052013.0,retail,Bekasi,0,2,0
G00159,2025-09-20 03:09,726165.0,retail,Bekasi,0,3,0
G00160,2025-09-20 03:16,378008.0,retail,Online,0,1,0
G00161,2025-09-20 03:21,233342.0,retail,Online,0,3,0
G00162,2025-09-20 03:30,541144.0,groceries,Bandung,0,2,0
G00163,2025-09-20 03:34,151245.0,electronics,Unknown,0,2,0
G00164,2025-09-20 03:37,506999.0,e-commerce,Online,0,7,1
G00165,2025-09-20 03:41,890539.0,retail,Online,0,3,0
G00166,2025-09-20 03:44,1215552.0,retail,Bandung,0,1,0
G00167,2025-09-20 03:51,832268.0,e-commerce,Unknown,0,2,0
G00168,2025-09-20 03:54,1128885.0,electronics,Bandung,0,3,0
G00169,2025-09-20 03:57,249991.0,groceries,Online,0,2,0
G00170,2025-09-20 04:03,560952.0,electronics,Bandung,0,1,0
G00171,2025-09-20 04:06,1039253.0,electronics,Bandung,0,2,0
G00172,2025-09-20 04:14,223351.0,retail,Jakarta,0,3,0
G00173,2025-09-20 04:22,938312.0,retail,Bekasi,0,3,0
G00174,2025-09-20 04:27,377800.0,travel,Jakarta,0,1,0
G00175,2025-09-20 04:35,716245.0,e-commerce,Unknown,0,2,0
G00176,2025-09-20 04:38,653524.0,e-commerce,Online,0,6,1
G00177,2025-09-20 04:45,1481686.0,groceries,Jakarta,0,1,0
G00178,2025-09-20 04:49,272003.0,retail,Online,0,1,0
G00179,2025-09-20 04:53,893059.0,retail,Unknown,0,1,0
G00180,2025-09-20 05:02,874228.0,groceries,Online,0,2,0
G00181,2025-09-20 05:08,235781.0,groceries,Bekasi,0,2,0
G00182,2025-09-20 05:12,977454.0,retail,Unknown,0,1,0
G00183,2025-09-20 05:15,251971.0,e-commerce,Bandung,0,1,0
G00184,2025-09-20 05:22,1078467.0,e-commerce,Bandung,0,2,0
G00185,2025-09-20 05:29,430316.0,travel,Bandung,0,3,0
G00186,2025-09-20 05:35,319230.0,e-commerce,Jakarta,0,1,0
G00187,2025-09-20 05:41,246725.0,travel,Bekasi,0,2,0
G00188,2025-09-20 05:47,770602.0,retail,Unknown,0,3,0
G00189,2025-09-20 05:56,468666.0,electronics,Unknown,0,2,0
G00190,2025-09-20 06:00,775585.0,e-commerce,Jakarta,0,2,0
G00191,2025-09-20 06:08,1359189.0,groceries,Unknown,0,1,0
G00192,2025-09-20 06:14,1277631.0,retail,Bekasi,0,3,0
G00193,2025-09-20 06:18,1163136.0,retail,Bekasi,0,3,0
G00194,2025-09-20 06:24,782767.0,retail,Bandung,0,3,0
G00195,2025-09-20 06:27,301525.0,retail,Bekasi,0,3,0
G00196,2025-09-20 06:32,699174.0,groceries,Bekasi,0,2,0
G00197,2025-09-20 06:38,179455.0,e-commerce,Bandung,0,2,0
G00198,2025-09-20 06:42,316671.0,retail,Jakarta,0,3,0
G00199,2025-09-20 06:49,557308.0,retail,Jakarta,0,1,0
G00200,2025-09-20 06:56,1087526.0,retail,Unknown,0,1,0
G00201,2025-09-20 07:01,1214323.0,travel,Jakarta,0,1,0
G00202,2025-09-20 07:09,986715.0,retail,Jakarta,0,2,0
G00203,2025-09-20 07:18,498057.0,groceries,Bandung,0,1,0
G00204,2025-09-20 07:23,1117882.0,retail,Jakarta,0,2,0
G00205,2025-09-20 07:25,5352436.0,electronics,Singapo,0,7,1
G00206,2025-09-20 07:30,1035982.0,retail,Jakarta,0,3,0
G00207,2025-09-20 07:39,1178183.0,electronics,Bekasi,0,2,0
G00208,2025-09-20 07:42,1331633.0,groceries,Jakarta,0,1,0
G00209,2025-09-20 07:51,1116054.0,retail,Jakarta,0,3,0
G00210,2025-09-20 08:00,1334417.0,retail,Bekasi,0,2,0
G00211,2025-09-20 08:06,549766.0,travel,Bekasi,0,1,0
G00212,2025-09-20 08:10,565372.0,retail,Bandung,0,2,0
G00213,2025-09-20 08:19,385541.0,groceries,Unknown,0,1,0
G00214,2025-09-20 08:22,396256.0,electronics,Bandung,0,2,0
G00215,2025-09-20 08:28,896284.0,travel,Jakarta,0,3,0
G00216,2025-09-20 08:35,1400744.0,travel,Unknown,0,1,0
G00217,2025-09-20 08:43,449222.0,retail,Jakarta,0,3,0
G00218,2025-09-20 08:51,1112603.0,groceries,Bekasi,0,2,0
G00219,2025-09-20 08:57,254992.0,groceries,Bandung,0,3,0
G00220,2025-09-20 09:02,1460819.0,e-commerce,Bekasi,0,3,0
G00221,2025-09-20 09:10,859911.0,groceries,Unknown,0,3,0
G00222,2025-09-20 09:19,820890.0,groceries,Bandung,0,1,0
G00223,2025-09-20 09:26,635747.0,retail,Unknown,0,3,0
G00224,2025-09-20 09:35,1449028.0,e-commerce,Jakarta,0,2,0
G00225,2025-09-20 09:40,716456.0,e-commerce,Bekasi,0,3,0
G00226,2025-09-20 09:48,315670.0,travel,Jakarta,0,3,0
G00227,2025-09-20 09:49,583235.0,e-commerce,Jakarta,0,7,1
G00228,2025-09-20 09:57,946992.0,electronics,Unknown,0,3,0
G00229,2025-09-20 10:05,1157127.0,travel,Jakarta,0,2,0
G00230,2025-09-20 10:14,820592.0,retail,Unknown,0,1,0
G00231,2025-09-20 10:23,527989.0,retail,Online,0,3,0
G00232,2025-09-20 10:30,153570.0,travel,Bandung,0,2,0
G00233,2025-09-20 10:35,1481802.0,groceries,Bekasi,0,1,0
G00234,2025-09-20 10:38,410413.0,retail,Online,0,1,0
G00235,2025-09-20 10:46,623834.0,groceries,Jakarta,0,3,0
G00236,2025-09-20 10:55,357187.0,groceries,Bandung,0,3,0
G00237,2025-09-20 11:02,467795.0,retail,Unknown,0,3,0
G00238,2025-09-20 11:09,232092.0,electronics,Online,0,2,0
G00239,2025-09-20 11:12,858652.0,e-commerce,Jakarta,0,4,1
G00240,2025-09-20 11:19,1430001.0,groceries,Bekasi,0,2,0
G00241,2025-09-20 11:28,452013.0,electronics,Unknown,0,1,0
G00242,2025-09-20 11:31,1453245.0,electronics,Jakarta,0,1,0
G00243,2025-09-20 11:39,1005857.0,retail,Bekasi,0,1,0
G00244,2025-09-20 11:43,1353862.0,retail,Online,0,2,0
G00245,2025-09-20 11:46,987617.0,retail,Unknown,0,1,0
G00246,2025-09-20 11:54,1484989.0,retail,Bekasi,0,1,0
G00247,2025-09-20 12:00,894667.0,retail,Jakarta,0,1,0
G00248,2025-09-20 12:03,1271396.0,e-commerce,Bekasi,0,3,0
G00249,2025-09-20 12:12,200028.0,retail,Unknown,0,2,0
G00250,2025-09-20 12:18,1408444.0,retail,Jakarta,0,2,0
G00251,2025-09-20 12:25,174616.0,retail,Jakarta,0,2,0
G00252,2025-09-20 12:30,416802.0,retail,Unknown,0,2,0
G00253,2025-09-20 12:33,1146956.0,retail,Online,0,2,0
G00254,2025-09-20 12:39,496793.0,groceries,Unknown,0,3,0
G00255,2025-09-20 12:46,206690.0,groceries,Online,0,3,0
G00256,2025-09-20 12:49,1313789.0,groceries,Bekasi,0,1,0
G00257,2025-09-20 12:58,842017.0,retail,Bekasi,0,3,0
G00258,2025-09-20 13:07,797276.0,groceries,Bekasi,0,1,0
G00259,2025-09-20 13:13,576779.0,electronics,Bekasi,0,1,0
G00260,2025-09-20 13:17,1117912.0,e-commerce,Online,0,2,0
G00261,2025-09-20 13:25,574444.0,groceries,Jakarta,0,2,0
G00262,2025-09-20 13:32,908577.0,e-commerce,Bekasi,0,3,0
G00263,2025-09-20 13:35,326010.0,retail,Bandung,0,3,0
G00264,2025-09-20 13:38,562612.0,travel,Bekasi,0,1,0
G00265,2025-09-20 13:45,187832.0,e-commerce,Unknown,0,2,0
G00266,2025-09-20 13:54,534527.0,e-commerce,Online,0,3,0
G00267,2025-09-20 14:03,664299.0,e-commerce,Jakarta,0,3,0
G00268,2025-09-20 14:12,1160042.0,retail,Jakarta,0,2,0
G00269,2025-09-20 14:15,1260003.0,retail,Online,0,2,0
G00270,2025-09-20 14:16,518948.0,e-commerce,Unknown,0,6,1
G00271,2025-09-20 14:22,1399590.0,groceries,Unknown,0,1,0
G00272,2025-09-20 14:30,635170.0,electronics,Jakarta,0,2,0
G00273,2025-09-20 14:33,817083.0,groceries,Bekasi,0,3,0
G00274,2025-09-20 14:37,983003.0,retail,Jakarta,0,1,0
G00275,2025-09-20 14:42,388908.0,groceries,Bekasi,0,3,0
G00276,2025-09-20 14:51,716915.0,retail,Unknown,0,1,0
G00277,2025-09-20 14:59,1364994.0,e-commerce,Bandung,0,1,0
G00278,2025-09-20 15:05,791351.0,groceries,Bekasi,0,3,0
G00279,2025-09-20 15:14,1407000.0,retail,Bandung,0,2,0
G00280,2025-09-20 15:20,1065178.0,retail,Bekasi,0,2,0
G00281,2025-09-20 15:23,431503.0,e-commerce,Jakarta,0,4,1
G00282,2025-09-20 15:29,768253.0,electronics,Jakarta,0,2,0
G00283,2025-09-20 15:37,644411.0,retail,Unknown,0,2,0
G00284,2025-09-20 15:45,1432419.0,e-commerce,Bandung,0,3,0
G00285,2025-09-20 15:54,603565.0,groceries,Bandung,0,2,0
G00286,2025-09-20 15:58,805010.0,retail,Bekasi,0,1,0
G00287,2025-09-20 16:00,6691116.0,electronics,Singapo,0,7,1
G00288,2025-09-20 16:06,1448460.0,travel,Jakarta,0,2,0
G00289,2025-09-20 16:14,887402.0,retail,Unknown,0,2,0
G00290,2025-09-20 16:17,1294379.0,groceries,Jakarta,0,2,0
G00291,2025-09-20 16:25,307978.0,retail,Jakarta,0,1,0
G00292,2025-09-20 16:29,1352751.0,groceries,Unknown,0,1,0
G00293,2025-09-20 16:36,430113.0,retail,Online,0,1,0
G00294,2025-09-20 16:39,1180421.0,retail,Unknown,0,3,0
G00295,2025-09-20 16:42,870972.0,groceries,Online,0,2,0
G00296,2025-09-20 16:51,966109.0,e-commerce,Bekasi,0,3,0
G00297,2025-09-20 16:55,275081.0,retail,Online,0,2,0
G00298,2025-09-20 16:59,869101.0,groceries,Bekasi,0,1,0
G00299,2025-09-20 17:05,266666.0,e-commerce,Online,0,2,0
G00300,2025-09-20 17:10,894734.0,groceries,Jakarta,0,3,0
G00301,2025-09-20 17:17,698651.0,e-commerce,Bandung,0,2,0
G00302,2025-09-20 17:20,421963.0,groceries,Bandung,0,1,0
G00303,2025-09-20 17:23,812993.0,retail,Bekasi,0,1,0
G00304,2025-09-20 17:27,439433.0,retail,Jakarta,0,3,0
G00305,2025-09-20 17:32,261738.0,retail,Jakarta,0,1,0
G00306,2025-09-20 17:36,196118.0,groceries,Online,0,3,0
G00307,2025-09-20 17:41,610876.0,retail,Bandung,0,3,0
G00308,2025-09-20 17:45,1156506.0,groceries,Unknown,0,1,0
G00309,2025-09-20 17:48,928149.0,e-commerce,Online,0,2,0
G00310,2025-09-20 17:57,318565.0,retail,Bandung,0,2,0
G00311,2025-09-20 18:03,749156.0,retail,Bekasi,0,3,0
G00312,2025-09-20 18:10,935901.0,e-commerce,Bekasi,0,3,0
G00313,2025-09-20 18:18,465745.0,retail,Online,0,1,0
G00314,2025-09-20 18:27,336196.0,retail,Unknown,0,1,0
G00315,2025-09-20 18:36,485932.0,groceries,Unknown,0,3,0
G00316,2025-09-20 18:39,239838.0,travel,Online,0,2,0
G00317,2025-09-20 18:47,477045.0,groceries,Jakarta,0,1,0
G00318,2025-09-20 18:56,870352.0,retail,Unknown,0,2,0
G00319,2025-09-20 19:04,1232085.0,groceries,Online,0,1,0
G00320,2025-09-20 19:12,1328679.0,retail,Online,0,1,0
G00321,2025-09-20 19:17,1058607.0,retail,Bekasi,0,3,0
G00322,2025-09-20 19:20,630619.0,groceries,Online,0,1,0
G00323,2025-09-20 19:28,1410773.0,groceries,Online,0,3,0
G00324,2025-09-20 19:37,1390957.0,travel,Jakarta,0,1,0
G00325,2025-09-20 19:44,633107.0,e-commerce,Bekasi,0,1,0
G00326,2025-09-20 19:49,163914.0,e-commerce,Bekasi,0,3,0
G00327,2025-09-20 19:54,735625.0,electronics,Online,0,1,0
G00328,2025-09-20 20:02,778747.0,retail,Jakarta,0,2,0
G00329,2025-09-20 20:07,1063805.0,groceries,Jakarta,0,2,0
G00330,2025-09-20 20:13,348131.0,travel,Unknown,0,2,0
G00331,2025-09-20 20:21,885348.0,groceries,Jakarta,0,2,0
G00332,2025-09-20 20:30,576303.0,retail,Online,0,1,0
G00333,2025-09-20 20:34,818792.0,travel,Bandung,0,1,0
G00334,2025-09-20 20:39,182037.0,retail,Bekasi,0,1,0
G00335,2025-09-20 20:47,863283.0,retail,Jakarta,0,1,0
G00336,2025-09-20 20:50,197719.0,groceries,Bandung,0,2,0
G00337,2025-09-20 20:56,1301834.0,retail,Bekasi,0,2,0
G00338,2025-09-20 21:04,1112298.0,groceries,Online,0,1,0
G00339,2025-09-20 21:08,1392880.0,retail,Bekasi,0,1,0
G00340,2025-09-20 21:16,1033629.0,retail,Bandung,0,3,0
G00341,2025-09-20 21:21,1471469.0,retail,Bekasi,0,1,0
G00342,2025-09-20 21:30,431252.0,retail,Jakarta,0,2,0
G00343,2025-09-20 21:37,158132.0,groceries,Bandung,0,3,0
G00344,2025-09-20 21:42,1366551.0,e-commerce,Bekasi,0,3,0
G00345,2025-09-20 21:48,1040551.0,retail,Unknown,0,3,0
G00346,2025-09-20 21:51,1078768.0,e-commerce,Bandung,0,2,0
G00347,2025-09-20 21:54,541729.0,electronics,Unknown,0,2,0
G00348,2025-09-20 22:02,603833.0,groceries,Bandung,0,3,0
G00349,2025-09-20 22:10,1066620.0,travel,Jakarta,0,3,0
G00350,2025-09-20 22:15,700331.0,groceries,Bandung,0,1,0
G00351,2025-09-20 22:23,252724.0,travel,Online,0,3,0
G00352,2025-09-20 22:29,544950.0,retail,Online,0,3,0
G00353,2025-09-20 22:34,668848.0,e-commerce,Online,0,3,0
G00354,2025-09-20 22:43,1271307.0,retail,Bandung,0,1,0
G00355,2025-09-20 22:50,614301.0,electronics,Bekasi,0,2,0
G00356,2025-09-20 22:59,816845.0,retail,Unknown,0,1,0
G00357,2025-09-20 23:06,957236.0,retail,Bekasi,0,1,0
G00358,2025-09-20 23:11,332665.0,groceries,Jakarta,0,2,0
G00359,2025-09-20 23:15,935790.0,retail,Bandung,0,1,0
G00360,2025-09-20 23:21,422313.0,retail,Bandung,0,1,0
G00361,2025-09-20 23:27,1335448.0,retail,Jakarta,0,1,0
G00362,2025-09-20 23:36,550381.0,retail,Bekasi,0,2,0
G00363,2025-09-20 23:39,561023.0,retail,Unknown,0,1,0
G00364,2025-09-20 23:42,694256.0,retail,Bandung,0,3,0
G00365,2025-09-20 23:49,636577.0,retail,Bekasi,0,3,0
G00366,2025-09-20 23:56,950063.0,e-commerce,Jakarta,0,3,0
G00367,2025-09-21 00:05,1125994.0,retail,Jakarta,0,3,0
G00368,2025-09-21 00:10,1451622.0,groceries,Bekasi,0,2,0
G00369,2025-09-21 00:13,1348951.0,groceries,Unknown,0,2,0
G00370,2025-09-21 00:17,503603.0,groceries,Jakarta,0,3,0
G00371,2025-09-21 00:26,965171.0,groceries,Jakarta,0,2,0
G00372,2025-09-21 00:32,593344.0,groceries,Jakarta,0,2,0
G00373,2025-09-21 00:36,1237402.0,groceries,Jakarta,0,2,0
G00374,2025-09-21 00:39,182335.0,groceries,Online,0,1,0
G00375,2025-09-21 00:45,1493170.0,retail,Online,0,3,0
G00376,2025-09-21 00:54,652945.0,retail,Unknown,0,3,0
G00377,2025-09-21 00:59,1155141.0,retail,Bandung,0,3,0
G00378,2025-09-21 01:05,1061354.0,retail,Bandung,0,1,0
G00379,2025-09-21 01:09,645509.0,groceries,Jakarta,0,3,0
G00380,2025-09-21 01:12,1450132.0,e-commerce,Bekasi,0,1,0
G00381,2025-09-21 01:17,510701.0,groceries,Bandung,0,1,0
G00382,2025-09-21 01:21,1149255.0,e-commerce,Online,0,1,0
G00383,2025-09-21 01:26,1403736.0,e-commerce,Bekasi,0,1,0
G00384,2025-09-21 01:35,309295.0,retail,Bandung,0,1,0
G00385,2025-09-21 01:44,1387998.0,groceries,Bekasi,0,3,0
G00386,2025-09-21 01:52,1351552.0,retail,Online,0,1,0
G00387,2025-09-21 01:59,662711.0,retail,Online,0,3,0
G00388,2025-09-21 02:08,1282216.0,electronics,Bekasi,0,1,0
G00389,2025-09-21 02:13,158566.0,e-commerce,Bekasi,0,2,0
G00390,2025-09-21 02:19,405180.0,retail,Jakarta,0,2,0
G00391,2025-09-21 02:22,1165769.0,e-commerce,Bandung,0,3,0
G00392,2025-09-21 02:30,1411362.0,e-commerce,Unknown,0,3,0
G00393,2025-09-21 02:38,320105.0,retail,Bandung,0,3,0
