transaction_id,timestamp,amount,merchant_category,location,is_international,transaction_frequency_24h,is_fraud
A00038,2025-09-19 11:31,32254,e-commerce,Online,0,3,0
A00039,2025-09-19 11:32,65525,travel,Online,0,1,0
A00040,2025-09-19 11:34,47581,e-commerce,Online,0,3,0
A00041,2025-09-19 11:36,49461,retail,Online,0,4,0
A00042,2025-09-19 11:36,70272,e-commerce,Online,0,4,0
A00043,2025-09-19 11:37,108475,e-commerce,Online,0,2,0
A00044,2025-09-19 11:38,55204,retail,Online,0,4,0
A00045,2025-09-19 11:42,119433,e-commerce,Online,0,1,0
A00046,2025-09-19 11:42,40784,e-commerce,Online,0,1,0
A00047,2025-09-19 11:42,92144,e-commerce,Online,0,2,0
A00048,2025-09-19 11:43,69615,e-commerce,Online,0,1,0
A00049,2025-09-19 11:43,64408,travel,Online,0,2,0
A00050,2025-09-19 11:43,97159,e-commerce,Online,0,4,0
A00051,2025-09-19 11:47,47916,e-commerce,Online,0,4,0
A00052,2025-09-19 11:49,61982,e-commerce,Online,0,9,1
A00053,2025-09-19 11:50,55664,e-commerce,Online,0,2,0
A00054,2025-09-19 11:51,47823,travel,Online,0,2,0
A00055,2025-09-19 11:53,37634,e-commerce,Online,0,1,0
A00056,2025-09-19 11:54,104284,e-commerce,Online,0,1,0
A00057,2025-09-19 11:57,89272,e-commerce,Jakarta,0,4,0
A00058,2025-09-19 11:58,50649,e-commerce,Jakarta,0,3,0
A00059,2025-09-19 12:02,72468,e-commerce,Online,0,3,0
A00060,2025-09-19 12:02,62587,travel,Jakarta,0,2,0
A00061,2025-09-19 12:06,52917,retail,Online,0,4,0
A00062,2025-09-19 12:08,83924,e-commerce,Jakarta,0,1,0
A00063,2025-09-19 12:08,48103,retail,Jakarta,0,4,0
A00064,2025-09-19 12:12,27804,e-commerce,Online,0,3,0
A00065,2025-09-19 12:15,65575,e-commerce,Online,0,2,0
A00066,2025-09-19 12:18,61290,e-commerce,Online,0,4,0
A00067,2025-09-19 12:22,48647,e-commerce,Online,0,2,0
A00068,2025-09-19 12:25,43812,e-commerce,Online,0,2,0
A00069,2025-09-19 12:29,51931,retail,Jakarta,0,5,1
A00070,2025-09-19 12:33,52736,e-commerce,Online,0,3,0
A00071,2025-09-19 12:35,44076,e-commerce,Online,0,3,0
A00072,2025-09-19 12:37,83913,travel,Online,0,2,0
A00073,2025-09-19 12:40,71738,e-commerce,Online,0,2,0
A00074,2025-09-19 12:43,50535,e-commerce,Online,0,2,0
A00075,2025-09-19 12:46,62174,e-commerce,Online,0,9,1
A00076,2025-09-19 12:50,57664,retail,Jakarta,0,2,0
A00077,2025-09-19 12:53,54486,e-commerce,Online,0,4,0
A00078,2025-09-19 12:56,58736,e-commerce,Online,0,1,0
A00079,2025-09-19 12:58,111297,subscription,Online,0,1,0
A00080,2025-09-19 12:58,75012,e-commerce,Online,0,2,0
A00081,2025-09-19 12:58,53935,e-commerce,Online,0,1,0
A00082,2025-09-19 12:58,81867,e-commerce,Online,0,4,0
A00083,2025-09-19 12:59,80840,e-commerce,Online,0,2,0
A00084,2025-09-19 13:00,65572,e-commerce,Jakarta,0,1,0
A00085,2025-09-19 13:02,33894,e-commerce,Online,0,5,1
A00086,2025-09-19 13:03,57831,retail,Online,0,4,1
A00087,2025-09-19 13:06,41097,e-commerce,Online,0,4,0
A00088,2025-09-19 13:07,63779,retail,Jakarta,0,1,0
A00089,2025-09-19 13:10,48366,e-commerce,Online,0,4,0
A00090,2025-09-19 13:10,51387,subscription,Online,0,2,0
A00091,2025-09-19 13:10,74489,e-commerce,Jakarta,0,4,0
A00092,2025-09-19 13:14,108068,e-commerce,Online,0,3,0
A00093,2025-09-19 13:18,68253,e-commerce,Online,0,3,0
A00094,2025-09-19 13:22,57711,e-commerce,Online,0,4,0
A00095,2025-09-19 13:25,59482,retail,Online,0,4,0
A00096,2025-09-19 13:27,89169,e-commerce,Jakarta,0,1,0
A00097,2025-09-19 13:28,68576,e-commerce,Jakarta,0,3,0
A00098,2025-09-19 13:30,63227,e-commerce,Online,0,4,1
A00099,2025-09-19 13:30,65683,e-commerce,Online,0,4,0
A00100,2025-09-19 13:30,36315,e-commerce,Online,0,3,0
A00101,2025-09-19 13:30,68642,retail,Online,0,1,0
A00102,2025-09-19 13:33,44076,e-commerce,Jakarta,0,2,0
A00103,2025-09-19 13:35,68737,retail,Online,0,4,0
A00104,2025-09-19 13:38,46290,retail,Online,0,3,0
A00105,2025-09-19 13:41,73637,retail,Online,0,1,0
A00106,2025-09-19 13:43,56751,e-commerce,Online,0,4,0
A00107,2025-09-19 13:45,40100,e-commerce,Online,0,3,0
A00108,2025-09-19 13:48,54082,e-commerce,Online,0,1,0
A00109,2025-09-19 13:50,21762,e-commerce,Jakarta,0,7,1
A00110,2025-09-19 13:50,27023,subscription,Jakarta,0,4,0
A00111,2025-09-19 13:52,63463,retail,Online,0,2,0
A00112,2025-09-19 13:56,42037,e-commerce,Jakarta,0,1,0
A00113,2025-09-19 13:57,96946,subscription,Online,0,3,0
A00114,2025-09-19 14:00,79675,subscription,Online,0,4,0
A00115,2025-09-19 14:03,63900,subscription,Online,0,3,0
A00116,2025-09-19 14:05,82545,e-commerce,Online,0,4,0
A00117,2025-09-19 14:07,65225,e-commerce,Online,0,1,0
A00118,2025-09-19 14:10,60003,e-commerce,Jakarta,0,3,0
A00119,2025-09-19 14:12,48552,e-commerce,Online,0,3,0
A00120,2025-09-19 14:12,52769,subscription,Online,0,4,0
A00121,2025-09-19 14:15,50898,retail,Online,0,3,0
A00122,2025-09-19 14:18,60091,travel,Online,0,4,0
A00123,2025-09-19 14:20,61057,e-commerce,Online,0,6,1
A00124,2025-09-19 14:20,85852,e-commerce,Online,0,1,0
A00125,2025-09-19 14:24,32031,travel,Jakarta,0,6,1
A00126,2025-09-19 14:27,51468,e-commerce,Online,0,1,0
A00127,2025-09-19 14:29,90331,e-commerce,Online,0,4,0
A00128,2025-09-19 14:31,57129,e-commerce,Online,0,1,0
A00129,2025-09-19 14:34,48494,subscription,Online,0,3,0
A00130,2025-09-19 14:37,52385,subscription,Online,0,2,0
A00131,2025-09-19 14:39,61697,subscription,Online,0,3,0
A00132,2025-09-19 14:41,46516,e-commerce,Online,0,3,0
A00133,2025-09-19 14:44,74025,e-commerce,Online,0,2,0
A00134,2025-09-19 14:46,49924,e-commerce,Online,0,2,0
A00135,2025-09-19 14:50,41125,e-commerce,Jakarta,0,3,0
A00136,2025-09-19 14:54,71722,travel,Online,0,9,1
A00137,2025-09-19 14:57,46963,e-commerce,Jakarta,0,3,0
A00138,2025-09-19 15:00,53393,e-commerce,Online,0,2,0
A00139,2025-09-19 15:01,58747,subscription,Online,0,2,0
A00140,2025-09-19 15:01,36658,e-commerce,Online,0,6,1
A00141,2025-09-19 15:04,99768,e-commerce,Online,0,4,0
A00142,2025-09-19 15:08,79573,e-commerce,Online,0,1,0
A00143,2025-09-19 15:10,48025,e-commerce,Jakarta,0,2,0
A00144,2025-09-19 15:10,59475,e-commerce,Online,0,4,0
A00145,2025-09-19 15:12,74796,e-commerce,Online,0,4,0
A00146,2025-09-19 15:16,64412,e-commerce,Jakarta,0,2,0
A00147,2025-09-19 15:18,115607,e-commerce,Jakarta,0,2,0
A00148,2025-09-19 15:20,55076,e-commerce,Online,0,2,0
A00149,2025-09-19 15:22,90775,travel,Online,0,3,0
A00150,2025-09-19 15:24,32041,e-commerce,Online,0,6,1
A00151,2025-09-19 15:28,39605,e-commerce,Online,0,4,0
A00152,2025-09-19 15:28,107965,e-commerce,Online,0,4,0
A00153,2025-09-19 15:32,51473,e-commerce,Online,0,2,0
A00154,2025-09-19 15:35,39791,e-commerce,Online,0,1,0
A00155,2025-09-19 15:35,58882,e-commerce,Online,0,3,0
A00156,2025-09-19 15:35,93190,e-commerce,Online,0,3,0
A00157,2025-09-19 15:37,45833,e-commerce,Online,0,3,0
A00158,2025-09-19 15:40,59007,e-commerce,Jakarta,0,1,0
A00159,2025-09-19 15:42,31286,subscription,Online,0,3,0
A00160,2025-09-19 15:44,50813,e-commerce,Online,0,1,0
A00161,2025-09-19 15:47,84882,e-commerce,Online,0,2,0
A00162,2025-09-19 15:49,45501,e-commerce,Online,0,3,0
A00163,2025-09-19 15:53,38362,e-commerce,Online,0,4,0
A00164,2025-09-19 15:55,19367386,travel,Online,0,5,1
A00165,2025-09-19 15:55,48369,e-commerce,Online,0,1,0
A00166,2025-09-19 15:57,78249,e-commerce,Online,0,3,0
A00167,2025-09-19 15:58,68386,e-commerce,Jakarta,0,1,0
A00168,2025-09-19 15:58,73169,e-commerce,Online,0,1,0
A00169,2025-09-19 16:01,60473,e-commerce,Online,0,1,0
A00170,2025-09-19 16:04,48197,e-commerce,Online,0,4,0
A00171,2025-09-19 16:08,45628,travel,Jakarta,0,2,0
A00172,2025-09-19 16:09,69655,travel,Jakarta,0,3,0
A00173,2025-09-19 16:09,104417,e-commerce,Online,0,4,0
A00174,2025-09-19 16:12,43077,subscription,Online,0,4,0
A00175,2025-09-19 16:12,41928,retail,Online,0,4,0
A00176,2025-09-19 16:16,54527,e-commerce,Online,0,7,1
A00177,2025-09-19 16:16,80100,e-commerce,Online,0,2,0
A00178,2025-09-19 16:19,58997,e-commerce,Jakarta,0,2,0
A00179,2025-09-19 16:20,72721,retail,Online,0,4,0
A00180,2025-09-19 16:20,50122,e-commerce,Online,0,2,0
A00181,2025-09-19 16:20,74338,retail,Online,0,1,0
A00182,2025-09-19 16:24,54140,retail,Jakarta,0,4,0
A00183,2025-09-19 16:25,34866,travel,Online,0,2,0
A00184,2025-09-19 16:29,82703,e-commerce,Online,0,3,0
A00185,2025-09-19 16:31,59120,e-commerce,Online,0,2,0
A00186,2025-09-19 16:33,53712,e-commerce,Jakarta,0,2,0
A00187,2025-09-19 16:33,66069,e-commerce,Online,0,1,0
A00188,2025-09-19 16:34,65219,e-commerce,Online,0,6,1
A00189,2025-09-19 16:35,69616,e-commerce,Online,0,1,0
A00190,2025-09-19 16:36,48604,e-commerce,Jakarta,0,1,0
A00191,2025-09-19 16:40,56691,e-commerce,Online,0,2,0
A00192,2025-09-19 16:41,89210,e-commerce,Online,0,1,0
A00193,2025-09-19 16:42,74964,e-commerce,Online,0,1,0
A00194,2025-09-19 16:42,56290,subscription,Online,0,4,0
A00195,2025-09-19 16:45,57793,e-commerce,Jakarta,0,4,0
A00196,2025-09-19 16:46,24436,e-commerce,Online,0,2,0
A00197,2025-09-19 16:49,44907,retail,Online,0,4,0
A00198,2025-09-19 16:49,63481,e-commerce,Online,0,1,0
A00199,2025-09-19 16:51,45823,e-commerce,Online,0,1,0
A00200,2025-09-19 16:53,37637,travel,Online,0,2,0
A00201,2025-09-19 16:53,70831,retail,Online,0,2,0
A00202,2025-09-19 16:57,94585,e-commerce,Online,0,1,0
A00203,2025-09-19 16:59,46514,e-commerce,Online,0,4,0
A00204,2025-09-19 17:03,81329,e-commerce,Online,0,4,0
A00205,2025-09-19 17:05,49896,e-commerce,Online,0,9,1
A00206,2025-09-19 17:06,42536,travel,Jakarta,0,2,0
A00207,2025-09-19 17:10,46412,e-commerce,Online,0,3,0
A00208,2025-09-19 17:12,112542,retail,Online,0,4,0
A00209,2025-09-19 17:13,40499,e-commerce,Online,0,2,0
A00210,2025-09-19 17:16,48380,e-commerce,Online,0,3,0
A00211,2025-09-19 17:19,119135,e-commerce,Online,0,1,0
A00212,2025-09-19 17:19,49065,e-commerce,Online,0,3,0
A00213,2025-09-19 17:21,96139,retail,Online,0,4,0
A00214,2025-09-19 17:21,41869,subscription,Online,0,2,0
A00215,2025-09-19 17:24,62843,e-commerce,Online,0,3,0
A00216,2025-09-19 17:25,87559,e-commerce,Jakarta,0,3,0
A00217,2025-09-19 17:26,50837,e-commerce,Online,0,3,0
A00218,2025-09-19 17:30,62001,e-commerce,Online,0,3,0
A00219,2025-09-19 17:34,77696,e-commerce,Online,0,4,0
A00220,2025-09-19 17:37,43665,e-commerce,Online,0,1,0
A00221,2025-09-19 17:39,131154,e-commerce,Online,0,4,0
A00222,2025-09-19 17:39,86095,retail,Online,0,4,0
A00223,2025-09-19 17:39,52836,subscription,Jakarta,0,4,0
A00224,2025-09-19 17:40,55150,retail,Online,0,2,0
A00225,2025-09-19 17:42,116903,e-commerce,Online,0,3,0
A00226,2025-09-19 17:44,52882,e-commerce,Online,0,2,0
A00227,2025-09-19 17:45,47603,e-commerce,Online,0,7,1
A00228,2025-09-19 17:46,89425,e-commerce,Jakarta,0,2,0
A00229,2025-09-19 17:48,36673,e-commerce,Online,0,2,0
A00230,2025-09-19 17:52,58255,retail,Jakarta,0,3,0
A00231,2025-09-19 17:52,61664,e-commerce,Jakarta,0,1,0
A00232,2025-09-19 17:54,46803,e-commerce,Online,0,2,0
A00233,2025-09-19 17:54,34615,e-commerce,Online,0,1,0
A00234,2025-09-19 17:55,61340,e-commerce,Jakarta,0,2,0
A00235,2025-09-19 17:58,76181,e-commerce,Online,0,2,0
A00236,2025-09-19 18:00,47209,e-commerce,Online,0,1,0
A00237,2025-09-19 18:00,39619,travel,Online,0,4,0
A00238,2025-09-19 18:04,92932,e-commerce,Online,0,2,0
A00239,2025-09-19 18:06,58566,e-commerce,Jakarta,0,6,1
A00240,2025-09-19 18:07,52753,e-commerce,Online,0,1,0
A00241,2025-09-19 18:10,82644,e-commerce,Online,0,4,0
A00242,2025-09-19 18:11,65161,travel,Jakarta,0,4,0
A00243,2025-09-19 18:15,111997,e-commerce,Online,0,2,0
A00244,2025-09-19 18:19,75543,subscription,Online,0,2,0
A00245,2025-09-19 18:22,36811,subscription,Jakarta,0,2,0
A00246,2025-09-19 18:24,47545,retail,Online,0,4,0
A00247,2025-09-19 18:25,48348,e-commerce,Jakarta,0,1,0
A00248,2025-09-19 18:29,66726,travel,Online,0,3,0
A00249,2025-09-19 18:33,53840,e-commerce,Online,0,4,0
A00250,2025-09-19 18:34,40354,e-commerce,Jakarta,0,4,0
A00251,2025-09-19 18:37,73585,e-commerce,Online,0,4,0
A00252,2025-09-19 18:40,84969,e-commerce,Online,0,4,0
A00253,2025-09-19 18:42,57759,e-commerce,Online,0,1,0
A00254,2025-09-19 18:46,64428,subscription,Jakarta,0,1,0
A00255,2025-09-19 18:49,42674,travel,Online,0,1,0
A00256,2025-09-19 18:52,49867,e-commerce,Online,0,3,0
A00257,2025-09-19 18:56,50586,e-commerce,Online,0,2,0
A00258,2025-09-19 18:58,72802,e-commerce,Online,0,1,0
A00259,2025-09-19 18:58,99631,e-commerce,Online,0,5,1
A00260,2025-09-19 19:00,53349,subscription,Online,0,1,0
A00261,2025-09-19 19:00,52613,e-commerce,Online,0,2,0
A00262,2025-09-19 19:03,30069,e-commerce,Online,0,2,0
A00263,2025-09-19 19:07,105036,e-commerce,Jakarta,0,4,0
A00264,2025-09-19 19:10,28857,e-commerce,Jakarta,0,3,0
A00265,2025-09-19 19:11,69401,e-commerce,Online,0,3,0
A00266,2025-09-19 19:15,60670,retail,Online,0,4,0
A00267,2025-09-19 19:15,54558,subscription,Online,0,1,0
A00268,2025-09-19 19:17,59703,e-commerce,Online,0,2,0
A00269,2025-09-19 19:18,47475,e-commerce,Online,0,4,0
A00270,2025-09-19 19:18,55644,subscription,Online,0,7,1
A00271,2025-09-19 19:21,41893,e-commerce,Online,0,9,1
A00272,2025-09-19 19:23,67153,e-commerce,Online,0,1,0
A00273,2025-09-19 19:23,61198,e-commerce,Jakarta,0,6,1
A00274,2025-09-19 19:26,51564,e-commerce,Online,0,1,0
A00275,2025-09-19 19:27,52054,e-commerce,Online,0,3,0
A00276,2025-09-19 19:31,56507,retail,Online,0,1,0
A00277,2025-09-19 19:33,71379,subscription,Online,0,4,0
A00278,2025-09-19 19:35,59129,e-commerce,Jakarta,0,3,0
A00279,2025-09-19 19:38,82996,retail,Jakarta,0,4,0
A00280,2025-09-19 19:39,86311,e-commerce,Online,0,2,0
A00281,2025-09-19 19:43,77743,e-commerce,Jakarta,0,5,1
A00282,2025-09-19 19:43,76032,e-commerce,Online,0,2,0
A00283,2025-09-19 19:44,121628,e-commerce,Online,0,3,0
A00284,2025-09-19 19:46,36510,e-commerce,Online,0,1,0
A00285,2025-09-19 19:49,87260,e-commerce,Online,0,4,0
A00286,2025-09-19 19:52,102816,e-commerce,Online,0,3,0
A00287,2025-09-19 19:55,49343,e-commerce,Online,0,8,1
A00288,2025-09-19 19:58,116590,e-commerce,Jakarta,0,4,0
A00289,2025-09-19 20:02,111392,e-commerce,Online,0,4,0
A00290,2025-09-19 20:03,53212,retail,Online,0,1,0
A00291,2025-09-19 20:04,54658,travel,Online,0,4,0
A00292,2025-09-19 20:06,59219,e-commerce,Jakarta,0,9,1
A00293,2025-09-19 20:07,48125,retail,Online,0,2,0
A00294,2025-09-19 20:10,51954,retail,Online,0,8,1
A00295,2025-09-19 20:14,78912,e-commerce,Online,0,4,0
A00296,2025-09-19 20:15,60857,e-commerce,Online,0,2,0
A00297,2025-09-19 20:19,36550,e-commerce,Online,0,3,0
A00298,2025-09-19 20:22,65393,subscription,Online,0,1,0
A00299,2025-09-19 20:25,39538,e-commerce,Online,0,4,0
A00300,2025-09-19 20:26,78118,e-commerce,Online,0,4,0
A00301,2025-09-19 20:26,24940,e-commerce,Online,0,1,0
A00302,2025-09-19 20:30,97178,e-commerce,Online,0,2,0
A00303,2025-09-19 20:30,51614,e-commerce,Online,0,1,0
A00304,2025-09-19 20:33,33120,e-commerce,Online,0,2,0
A00305,2025-09-19 20:37,59532,e-commerce,Online,0,2,0
A00306,2025-09-19 20:38,60228,e-commerce,Online,0,4,0
A00307,2025-09-19 20:39,58541,e-commerce,Online,0,3,0
A00308,2025-09-19 20:39,97043,e-commerce,Online,0,4,0
A00309,2025-09-19 20:42,68412,e-commerce,Jakarta,0,4,0
A00310,2025-09-19 20:44,79113,e-commerce,Online,0,3,0
A00311,2025-09-19 20:44,54882,e-commerce,Online,0,1,0
A00312,2025-09-19 20:45,69526,e-commerce,Online,0,4,0
A00313,2025-09-19 20:46,37874,subscription,Online,0,4,0
A00314,2025-09-19 20:48,65535,e-commerce,Online,0,1,0
A00315,2025-09-19 20:52,45919,e-commerce,Online,0,1,0
A00316,2025-09-19 20:55,95023,e-commerce,Online,0,4,0
A00317,2025-09-19 20:55,61478,subscription,Online,0,2,0
A00318,2025-09-19 20:57,75509,travel,Online,0,2,0
A00319,2025-09-19 20:57,65632,e-commerce,Online,0,2,0
A00320,2025-09-19 20:57,112669,retail,Online,0,4,0
A00321,2025-09-19 21:01,34678,e-commerce,Online,0,2,0
A00322,2025-09-19 21:05,57536,travel,Jakarta,0,2,0
A00323,2025-09-19 21:05,42786,e-commerce,Online,0,2,0
A00324,2025-09-19 21:06,29221,e-commerce,Online,0,1,0
A00325,2025-09-19 21:10,41825,subscription,Online,0,1,0
A00326,2025-09-19 21:11,90239,e-commerce,Online,0,2,0
A00327,2025-09-19 21:14,59245,e-commerce,Online,0,1,0
A00328,2025-09-19 21:17,55441,subscription,Online,0,4,0
A00329,2025-09-19 21:21,78490,e-commerce,Online,0,2,0
A00330,2025-09-19 21:22,62343,e-commerce,Online,0,3,0
A00331,2025-09-19 21:23,74211,e-commerce,Online,0,2,0
A00332,2025-09-19 21:23,67037,e-commerce,Online,0,4,0
A00333,2025-09-19 21:24,72399,subscription,Online,0,2,0
A00334,2025-09-19 21:28,51155,e-commerce,Online,0,1,0
A00335,2025-09-19 21:31,4586109,travel,Online,0,2,0
A00336,2025-09-19 21:33,39173,e-commerce,Online,0,1,0
A00337,2025-09-19 21:34,41910,e-commerce,Online,0,9,1
A00338,2025-09-19 21:36,87897,e-commerce,Jakarta,0,3,0
A00339,2025-09-19 21:38,71270,e-commerce,Online,0,9,1
A00340,2025-09-19 21:38,51493,e-commerce,Jakarta,0,2,0
A00341,2025-09-19 21:38,133380,e-commerce,Online,0,3,0
A00342,2025-09-19 21:42,98372,e-commerce,Online,0,3,0
A00343,2025-09-19 21:46,62917,travel,Online,0,4,0
A00344,2025-09-19 21:50,42631,retail,Online,0,4,0
A00345,2025-09-19 21:53,29370,retail,Online,0,1,0
A00346,2025-09-19 21:57,76729,e-commerce,Online,0,3,0
A00347,2025-09-19 21:58,93251,e-commerce,Online,0,1,0
A00348,2025-09-19 21:58,68770,e-commerce,Online,0,2,0
A00349,2025-09-19 22:00,32901,e-commerce,Online,0,3,0
A00350,2025-09-19 22:04,54235,e-commerce,Online,0,6,1
A00351,2025-09-19 22:08,50494,subscription,Online,0,4,0
A00352,2025-09-19 22:10,63359,travel,Online,0,4,0
A00353,2025-09-19 22:13,118208,e-commerce,Online,0,4,0
A00354,2025-09-19 22:15,78928,e-commerce,Online,0,3,0
A00355,2025-09-19 22:18,73249,e-commerce,Online,0,3,0
A00356,2025-09-19 22:18,58931,subscription,Online,0,4,0
A00357,2025-09-19 22:20,69221,e-commerce,Online,0,1,0
A00358,2025-09-19 22:23,46488,e-commerce,Online,0,2,0
A00359,2025-09-19 22:27,72710,subscription,Online,0,2,0
A00360,2025-09-19 22:27,55956,e-commerce,Online,0,3,0
A00361,2025-09-19 22:27,44901,e-commerce,Online,0,2,0
A00362,2025-09-19 22:30,79638,e-commerce,Online,0,1,0
A00363,2025-09-19 22:30,27418,e-commerce,Online,0,4,0
A00364,2025-09-19 22:33,48352,e-commerce,Online,0,6,1
A00365,2025-09-19 22:34,74211,e-commerce,Jakarta,0,3,0
A00366,2025-09-19 22:38,91914,e-commerce,Online,0,4,0
A00367,2025-09-19 22:39,70622,retail,Online,0,4,0
A00368,2025-09-19 22:41,47324,e-commerce,Online,0,4,0
A00369,2025-09-19 22:41,58816,e-commerce,Online,0,2,0
A00370,2025-09-19 22:42,66300,travel,Online,0,1,0
A00371,2025-09-19 22:44,103382,e-commerce,Online,0,2,0
A00372,2025-09-19 22:46,82637,travel,Online,0,4,0
A00373,2025-09-19 22:49,82849,e-commerce,Online,0,4,0
A00374,2025-09-19 22:51,61261,e-commerce,Online,0,1,0
A00375,2025-09-19 22:54,41157,e-commerce,Online,0,4,0
A00376,2025-09-19 22:54,36603,subscription,Online,0,2,0
A00377,2025-09-19 22:57,53882,e-commerce,Online,0,4,0
A00378,2025-09-19 22:58,76481,e-commerce,Online,0,3,0
A00379,2025-09-19 22:58,50229,e-commerce,Online,0,1,0
A00380,2025-09-19 23:01,73150,e-commerce,Online,0,2,0
A00381,2025-09-19 23:01,45336,subscription,Online,0,1,0
A00382,2025-09-19 23:05,47851,e-commerce,Online,0,2,0
A00383,2025-09-19 23:07,98008,e-commerce,Online,0,4,0
A00384,2025-09-19 23:10,78308,retail,Online,0,3,0
A00385,2025-09-19 23:10,53784,retail,Online,0,3,0
A00386,2025-09-19 23:13,44771,e-commerce,Online,0,3,0
A00387,2025-09-19 23:14,83460,e-commerce,Online,0,1,0
A00388,2025-09-19 23:14,81370,e-commerce,Online,0,3,0
A00389,2025-09-19 23:18,74886,e-commerce,Jakarta,0,2,0
A00390,2025-09-19 23:19,56261,travel,Online,0,3,0
A00391,2025-09-19 23:22,40819,e-commerce,Jakarta,0,1,0
A00392,2025-09-19 23:24,59564,e-commerce,Online,0,3,0
A00393,2025-09-19 23:26,97994,e-commerce,Online,0,3,0
A00394,2025-09-19 23:28,43557,e-commerce,Online,0,2,0
A00395,2025-09-19 23:32,47633,e-commerce,Online,0,4,1
A00396,2025-09-19 23:32,106141,e-commerce,Online,0,1,0
A00397,2025-09-19 23:35,53826,e-commerce,Online,0,2,0
A00398,2025-09-19 23:38,57261,retail,Online,0,3,0
A00399,2025-09-19 23:38,37323,e-commerce,Online,0,4,0
A00400,2025-09-19 23:40,74468,e-commerce,Online,0,3,0
A00401,2025-09-19 23:44,46203,e-commerce,Online,0,2,0
A00402,2025-09-19 23:45,34748,e-commerce,Online,0,2,0
A00403,2025-09-19 23:47,42884,e-commerce,Online,0,1,0
A00404,2025-09-19 23:51,64406,e-commerce,Online,0,1,0
A00405,2025-09-19 23:52,34440,e-commerce,Online,0,1,0
A00406,2025-09-19 23:54,36863,e-commerce,Online,0,4,0
A00407,2025-09-19 23:56,72820,retail,Online,0,1,0
A00408,2025-09-19 23:59,58376,retail,Online,0,4,0
A00409,2025-09-19 23:59,43482,e-commerce,Online,0,3,0
A00410,2025-09-20 00:02,53506,e-commerce,Online,0,3,0
A00411,2025-09-20 00:06,110014,e-commerce,Online,0,4,0
A00412,2025-09-20 00:07,93771,retail,Online,0,4,0
A00413,2025-09-20 00:07,79596,e-commerce,Jakarta,0,9,1
A00414,2025-09-20 00:11,79671,e-commerce,Jakarta,0,4,0
A00415,2025-09-20 00:11,82146,e-commerce,Online,0,9,1
A00416,2025-09-20 00:15,19888261,travel,International,1,3,0
A00417,2025-09-20 00:18,30224,e-commerce,Online,0,3,0
A00418,2025-09-20 00:20,43553,e-commerce,Online,0,1,0
A00419,2025-09-20 00:20,34492,e-commerce,Online,0,3,0
A00420,2025-09-20 00:23,65844,e-commerce,Online,0,3,0
A00421,2025-09-20 00:25,49391,subscription,Online,0,4,0
A00422,2025-09-20 00:25,48453,e-commerce,Jakarta,0,7,1
A00423,2025-09-20 00:25,55325,e-commerce,Jakarta,0,5,1
A00424,2025-09-20 00:27,46104,e-commerce,Online,0,5,1
A00425,2025-09-20 00:28,43230,retail,Online,0,4,0
