transaction_id,timestamp,amount,merchant_category,location,is_international,transaction_frequency_24h,is_fraud
H00029,2025-09-19 13:57,12.647750742993631,travel,Online,0,3,0
H00030,2025-09-19 14:00,12.82019014679669,retail,Online,0,2,0
H00031,2025-09-19 14:06,11.910230705056255,e-commerce,Online,0,3,0
H00032,2025-09-19 14:11,12.855330632520394,e-commerce,Online,0,3,0
H00033,2025-09-19 14:17,11.0581808229708,e-commerce,Online,0,3,0
H00034,2025-09-19 14:19,12.129796170025516,e-commerce,Online,0,2,0
H00035,2025-09-19 14:23,12.621283443091835,e-commerce,Online,0,1,0
H00036,2025-09-19 14:27,11.255345736334892,subscription,Online,0,3,0
H00037,2025-09-19 14:30,12.895465286619547,e-commerce,Online,0,2,0
H00038,2025-09-19 14:33,12.749442900771893,subscription,Jakarta,0,1,0
H00039,2025-09-19 14:36,12.796444853921011,e-commerce,Online,0,3,0
H00040,2025-09-19 14:38,12.71446430961804,e-commerce,Online,0,2,0
H00041,2025-09-19 14:44,12.97215425276578,retail,Online,0,3,0
H00042,2025-09-19 14:50,12.9226604357396,subscription,Online,0,3,0
H00043,2025-09-19 14:52,12.93129729847758,e-commerce,Online,0,1,0
H00044,2025-09-19 14:56,12.026413541261864,e-commerce,Online,0,3,0
H00045,2025-09-19 15:00,12.966841090687597,e-commerce,Online,0,3,0
H00046,2025-09-19 15:03,11.910385282740252,subscription,Online,0,3,0
H00047,2025-09-19 15:09,11.0313997102491,subscription,Online,0,1,0
H00048,2025-09-19 15:11,13.284233896729656,travel,Online,0,3,0
H00049,2025-09-19 15:13,11.906898120433077,travel,Online,0,3,0
H00050,2025-09-19 15:18,11.630966245185409,e-commerce,Online,0,3,0
H00051,2025-09-19 15:20,12.286393775978953,e-commerce,Online,0,2,0
H00052,2025-09-19 15:21,11.84946198523949,e-commerce,Online,0,6,1
H00053,2025-09-19 15:26,13.171770494076563,e-commerce,Online,0,2,0
H00054,2025-09-19 15:28,13.008047324810637,e-commerce,Online,0,1,0
H00055,2025-09-19 15:34,11.941169159967732,retail,Jakarta,0,3,0
H00056,2025-09-19 15:38,12.889492670331537,e-commerce,Online,0,2,0
H00057,2025-09-19 15:43,13.138356798091902,e-commerce,Online,0,1,0
H00058,2025-09-19 15:45,12.375313184313336,e-commerce,Online,0,2,0
H00059,2025-09-19 15:51,12.16817865189521,e-commerce,Online,0,1,0
H00060,2025-09-19 15:54,13.175509753774415,e-commerce,Online,0,2,0
H00061,2025-09-19 15:57,11.714346787732117,subscription,Online,0,2,0
H00062,2025-09-19 15:59,13.21864399527219,e-commerce,Online,0,3,0
H00063,2025-09-19 16:01,12.655481271132492,retail,Online,0,3,0
H00064,2025-09-19 16:05,13.01039664421934,e-commerce,Online,0,2,0
H00065,2025-09-19 16:09,12.44746074822534,e-commerce,Bandung,0,3,0
H00066,2025-09-19 16:15,12.995527235768137,subscription,Online,0,1,0
H00067,2025-09-19 16:18,13.233387623816158,e-commerce,Online,0,3,0
H00068,2025-09-19 16:23,12.679931334475404,e-commerce,Online,0,1,0
H00069,2025-09-19 16:25,11.782028511220588,e-commerce,Online,0,5,1
H00070,2025-09-19 16:27,11.43830967158944,e-commerce,Online,0,3,0
H00071,2025-09-19 16:29,13.23413728323932,e-commerce,Online,0,1,0
H00072,2025-09-19 16:32,13.303794537913136,e-commerce,Online,0,1,0
H00073,2025-09-19 16:37,12.919296925519298,e-commerce,Online,0,3,0
H00074,2025-09-19 16:42,10.977738840291302,retail,Online,0,3,0
H00075,2025-09-19 16:44,12.375659289786103,e-commerce,Online,0,5,1
H00076,2025-09-19 16:48,12.683762286566743,e-commerce,Online,0,1,0
H00077,2025-09-19 16:54,12.092836755917515,subscription,Online,0,2,0
H00078,2025-09-19 17:00,12.436882733705378,e-commerce,Online,0,2,0
H00079,2025-09-19 17:06,13.249908387342012,retail,Online,0,3,0
H00080,2025-09-19 17:11,13.075005487040896,e-commerce,Online,0,3,0
H00081,2025-09-19 17:13,12.843540611812523,e-commerce,Jakarta,0,3,0
H00082,2025-09-19 17:19,13.027349153800646,travel,Online,0,2,0
H00083,2025-09-19 17:22,13.154303807337229,e-commerce,Online,0,1,0
H00084,2025-09-19 17:28,12.887724001576634,retail,Online,0,3,0
H00085,2025-09-19 17:30,12.39494354183562,e-commerce,Online,0,6,1
H00086,2025-09-19 17:33,11.41978991893497,e-commerce,Online,0,1,0
H00087,2025-09-19 17:37,11.676217095857377,e-commerce,Online,0,1,0
H00088,2025-09-19 17:39,12.102199911465132,e-commerce,Online,0,2,0
H00089,2025-09-19 17:41,13.066271218441967,e-commerce,Online,0,1,0
H00090,2025-09-19 17:46,11.530647497957846,e-commerce,Online,0,2,0
H00091,2025-09-19 17:52,11.69437163872823,e-commerce,Online,0,1,0
H00092,2025-09-19 17:57,13.285225148125337,travel,Online,0,3,0
H00093,2025-09-19 18:03,12.506988020318774,travel,Online,0,2,0
H00094,2025-09-19 18:07,11.697585951002058,e-commerce,Online,0,1,0
H00095,2025-09-19 18:13,13.180375648826338,e-commerce,Bandung,0,3,0
H00096,2025-09-19 18:19,13.274150122481077,e-commerce,Online,0,2,0
H00097,2025-09-19 18:23,12.698553019509296,retail,Online,0,1,0
H00098,2025-09-19 18:26,11.62618271915466,e-commerce,Online,0,2,0
H00099,2025-09-19 18:28,12.887073861596562,subscription,Online,0,3,0
H00100,2025-09-19 18:33,13.169680075603374,e-commerce,Online,0,3,0
H00101,2025-09-19 18:37,13.272507757002964,travel,Online,0,2,0
H00102,2025-09-19 18:41,12.81051701943951,e-commerce,Online,0,3,0
H00103,2025-09-19 18:43,13.25221375339236,e-commerce,Online,0,1,0
H00104,2025-09-19 18:47,13.137153462876965,e-commerce,Online,0,3,0
H00105,2025-09-19 18:52,11.840436238789916,retail,Online,0,3,0
H00106,2025-09-19 18:57,12.896012187112344,e-commerce,Online,0,2,0
H00107,2025-09-19 19:01,12.93880345415105,e-commerce,Online,0,2,0
H00108,2025-09-19 19:05,13.066556755364362,e-commerce,Online,0,2,0
H00109,2025-09-19 19:09,12.743267524316233,subscription,Online,0,1,0
H00110,2025-09-19 19:11,13.021320195302104,e-commerce,Online,0,3,0
H00111,2025-09-19 19:15,12.824983768810773,e-commerce,Online,0,3,0
H00112,2025-09-19 19:17,12.170979004287638,e-commerce,Online,0,3,0
H00113,2025-09-19 19:23,12.66426302226122,e-commerce,Online,0,1,0
H00114,2025-09-19 19:25,13.243300544664772,travel,Online,0,3,0
H00115,2025-09-19 19:31,13.14898972887204,e-commerce,Online,0,2,0
H00116,2025-09-19 19:37,12.909185008318154,e-commerce,Online,0,3,0
H00117,2025-09-19 19:41,12.332925536526098,retail,Online,0,3,0
H00118,2025-09-19 19:43,11.99007227087421,subscription,Jakarta,0,3,0
H00119,2025-09-19 19:46,12.240763885320105,retail,Online,0,3,0
H00120,2025-09-19 19:48,12.29373547694395,e-commerce,Online,0,1,0
H00121,2025-09-19 19:51,13.268900576672795,retail,Jakarta,0,1,0
H00122,2025-09-19 19:53,12.746007455912643,travel,Online,0,1,0
H00123,2025-09-19 19:57,12.487402082654178,e-commerce,Online,0,2,0
H00124,2025-09-19 19:59,13.190031371628864,e-commerce,Online,0,3,0
H00125,2025-09-19 20:00,12.315397791644166,subscription,Online,0,5,1
H00126,2025-09-19 20:05,13.09851116158165,retail,Online,0,2,0
H00127,2025-09-19 20:10,12.90618054398571,subscription,Online,0,3,0
H00128,2025-09-19 20:16,12.283621476846765,subscription,Online,0,1,0
H00129,2025-09-19 20:19,13.268107391457034,retail,Online,0,2,0
H00130,2025-09-19 20:23,12.96843800552666,e-commerce,Online,0,2,0
H00131,2025-09-19 20:25,13.295126060049274,e-commerce,Online,0,1,0
H00132,2025-09-19 20:29,10.837853931137513,e-commerce,Online,0,2,0
H00133,2025-09-19 20:34,12.22805426963656,retail,Online,0,3,0
H00134,2025-09-19 20:39,12.358591995462085,subscription,Online,0,3,0
H00135,2025-09-19 20:44,12.950062644028389,e-commerce,Jakarta,0,3,0
H00136,2025-09-19 20:46,12.340008956164333,subscription,Online,0,5,1
H00137,2025-09-19 20:52,11.668432367568627,e-commerce,Online,0,2,0
H00138,2025-09-19 20:56,11.799314201423456,e-commerce,Online,0,1,0
H00139,2025-09-19 21:00,12.9508535625207,e-commerce,Online,0,3,0
H00140,2025-09-19 21:03,12.406430564810227,e-commerce,Bandung,0,2,0
H00141,2025-09-19 21:05,12.981458582221611,retail,Bandung,0,2,0
H00142,2025-09-19 21:09,10.831192889225536,e-commerce,Online,0,1,0
H00143,2025-09-19 21:15,12.730366168621227,subscription,Online,0,3,0
H00144,2025-09-19 21:20,11.046483485513049,e-commerce,Jakarta,0,3,0
H00145,2025-09-19 21:23,13.259080689593262,e-commerce,Online,0,3,0
H00146,2025-09-19 21:26,11.77767918011764,retail,Online,0,1,0
H00147,2025-09-19 21:30,11.904041448368268,travel,Online,0,3,0
H00148,2025-09-19 21:34,11.571430194342792,retail,Online,0,2,0
H00149,2025-09-19 21:37,12.050897274219205,e-commerce,Online,0,1,0
H00150,2025-09-19 21:39,11.86133333059104,e-commerce,Online,0,7,1
H00151,2025-09-19 21:44,12.873006745674164,e-commerce,Jakarta,0,2,0
H00152,2025-09-19 21:49,13.208546578217389,e-commerce,Online,0,2,0
H00153,2025-09-19 21:55,13.18591265940617,e-commerce,Online,0,1,0
H00154,2025-09-19 22:00,11.477847359357364,e-commerce,Online,0,2,0
H00155,2025-09-19 22:04,12.56108621014224,e-commerce,Online,0,3,0
H00156,2025-09-19 22:06,13.177629668976078,e-commerce,Online,0,3,0
H00157,2025-09-19 22:12,11.856593180501754,e-commerce,Online,0,3,0
H00158,2025-09-19 22:14,12.942008685063708,e-commerce,Online,0,2,0
H00159,2025-09-19 22:17,12.559314202134372,e-commerce,Online,0,3,0
H00160,2025-09-19 22:21,11.869851377413733,retail,Online,0,1,0
H00161,2025-09-19 22:27,11.338036219993567,e-commerce,Online,0,3,0
H00162,2025-09-19 22:32,12.25179143117512,subscription,Online,0,2,0
H00163,2025-09-19 22:35,10.829887018558573,e-commerce,Online,0,2,0
H00164,2025-09-19 22:37,11.941188709354371,e-commerce,Online,0,7,1
H00165,2025-09-19 22:40,12.770539505110676,travel,Online,0,3,0
H00166,2025-09-19 22:43,13.09007776078136,subscription,Jakarta,0,1,0
H00167,2025-09-19 22:47,12.700653026996193,e-commerce,Online,0,2,0
H00168,2025-09-19 22:51,13.014346002085215,e-commerce,Online,0,3,0
H00169,2025-09-19 22:56,11.415731511978796,subscription,Bandung,0,2,0
H00170,2025-09-19 23:02,12.2896138417345,e-commerce,Online,0,1,0
H00171,2025-09-19 23:06,12.929479838736851,e-commerce,Online,0,2,0
H00172,2025-09-19 23:09,11.288330861388705,e-commerce,Online,0,3,0
H00173,2025-09-19 23:12,12.824401986655612,e-commerce,Online,0,3,0
H00174,2025-09-19 23:15,11.869256349727388,retail,Online,0,1,0
H00175,2025-09-19 23:19,12.545016824383165,e-commerce,Online,0,2,0
H00176,2025-09-19 23:20,12.380009145789687,e-commerce,Online,0,6,1
H00177,2025-09-19 23:24,13.292173660261213,e-commerce,Jakarta,0,1,0
H00178,2025-09-19 23:28,11.509981134680778,e-commerce,Online,0,1,0
H00179,2025-09-19 23:32,12.773455335696312,retail,Online,0,1,0
H00180,2025-09-19 23:35,12.751464899757911,e-commerce,Online,0,2,0
H00181,2025-09-19 23:41,11.34979458356219,e-commerce,Online,0,2,0
H00182,2025-09-19 23:45,12.866466752591863,subscription,Online,0,1,0
H00183,2025-09-19 23:51,11.42457500999755,subscription,Online,0,1,0
H00184,2025-09-19 23:56,12.967497441842664,e-commerce,Online,0,2,0
H00185,2025-09-19 23:58,12.008858746235513,e-commerce,Jakarta,0,3,0
H00186,2025-09-20 00:04,11.686424887591071,e-commerce,Jakarta,0,1,0
H00187,2025-09-20 00:10,11.400954257872623,e-commerce,Online,0,2,0
H00188,2025-09-20 00:12,12.62095659013809,e-commerce,Online,0,3,0
H00189,2025-09-20 00:16,12.0997505565978,subscription,Jakarta,0,2,0
H00190,2025-09-20 00:22,12.62763745512776,subscription,Online,0,2,0
H00191,2025-09-20 00:25,13.204188495639956,subscription,Online,0,1,0
H00192,2025-09-20 00:27,13.141000620021142,e-commerce,Online,0,3,0
H00193,2025-09-20 00:33,13.044963840142826,e-commerce,Online,0,3,0
H00194,2025-09-20 00:38,12.637189255940486,e-commerce,Online,0,3,0
H00195,2025-09-20 00:41,11.623867375623949,subscription,Online,0,3,0
H00196,2025-09-20 00:46,12.5199267235356,e-commerce,Jakarta,0,2,0
H00197,2025-09-20 00:50,11.034905792929417,subscription,Online,0,2,0
H00198,2025-09-20 00:55,11.67762601300678,e-commerce,Online,0,3,0
H00199,2025-09-20 01:01,12.282760501206404,travel,Online,0,1,0
H00200,2025-09-20 01:04,12.976079010187144,e-commerce,Online,0,1,0
H00201,2025-09-20 01:06,13.089042346848824,e-commerce,Bandung,0,1,0
H00202,2025-09-20 01:09,12.876168678059368,e-commerce,Online,0,2,0
H00203,2025-09-20 01:14,12.164218868905785,e-commerce,Online,0,1,0
H00204,2025-09-20 01:19,13.00430705440836,e-commerce,Online,0,2,0
H00205,2025-09-20 01:20,12.030116784633709,subscription,Online,0,7,1
H00206,2025-09-20 01:22,12.926241431786403,subscription,Online,0,3,0
H00207,2025-09-20 01:25,13.058123478341416,e-commerce,Online,0,2,0
H00208,2025-09-20 01:27,13.183283484972314,subscription,Online,0,1,0
H00209,2025-09-20 01:31,13.00262893899948,subscription,Online,0,3,0
H00210,2025-09-20 01:37,13.185415168906896,e-commerce,Online,0,2,0
H00211,2025-09-20 01:41,12.26842753427694,e-commerce,Online,0,1,0
H00212,2025-09-20 01:46,12.297858440160702,e-commerce,Online,0,2,0
H00213,2025-09-20 01:49,11.89110159284072,subscription,Online,0,1,0
H00214,2025-09-20 01:51,11.920568200326167,e-commerce,Online,0,2,0
H00215,2025-09-20 01:56,12.777170829146057,e-commerce,Online,0,3,0
H00216,2025-09-20 02:00,13.234911400931344,e-commerce,Bandung,0,1,0
H00217,2025-09-20 02:03,12.054703094775771,travel,Online,0,3,0
H00218,2025-09-20 02:05,12.99945422563589,e-commerce,Online,0,2,0
H00219,2025-09-20 02:08,11.437932485928798,retail,Online,0,3,0
H00220,2025-09-20 02:12,13.277721328186653,subscription,Online,0,3,0
H00221,2025-09-20 02:16,12.73441593511387,e-commerce,Online,0,3,0
H00222,2025-09-20 02:21,12.68641638114188,retail,Online,0,1,0
H00223,2025-09-20 02:24,12.420772650221476,subscription,Online,0,3,0
H00224,2025-09-20 02:26,13.269461819988228,e-commerce,Online,0,2,0
H00225,2025-09-20 02:29,12.54532316201237,e-commerce,Online,0,3,0
H00226,2025-09-20 02:33,11.674159569433698,e-commerce,Online,0,3,0
H00227,2025-09-20 02:34,12.426043168108883,e-commerce,Online,0,7,1
H00228,2025-09-20 02:36,12.833883653579926,retail,Online,0,3,0
H00229,2025-09-20 02:42,13.039659799419894,e-commerce,Bandung,0,2,0
H00230,2025-09-20 02:44,12.686042075806442,e-commerce,Online,0,1,0
H00231,2025-09-20 02:49,12.22585566479098,e-commerce,Online,0,3,0
H00232,2025-09-20 02:53,10.848462918270192,travel,Online,0,2,0
H00233,2025-09-20 02:55,13.292252976655194,retail,Online,0,1,0
H00234,2025-09-20 02:57,11.958220075241009,e-commerce,Online,0,1,0
H00235,2025-09-20 03:01,12.400997775890346,e-commerce,Online,0,3,0
H00236,2025-09-20 03:06,11.808650109065194,subscription,Online,0,3,0
H00237,2025-09-20 03:11,12.097780057769276,e-commerce,Online,0,3,0
H00238,2025-09-20 03:14,11.331954995047214,e-commerce,Online,0,2,0
H00239,2025-09-20 03:16,12.36713651694419,subscription,Online,0,5,1
H00240,2025-09-20 03:19,13.255988265658,retail,Bandung,0,2,0
H00241,2025-09-20 03:23,12.061295397508555,subscription,Jakarta,0,1,0
H00242,2025-09-20 03:28,13.272423416242145,e-commerce,Online,0,1,0
H00243,2025-09-20 03:34,12.895921893885026,subscription,Online,0,1,0
H00244,2025-09-20 03:38,13.200181458584105,retail,Online,0,2,0
H00245,2025-09-20 03:44,12.877107132644522,retail,Online,0,1,0
H00246,2025-09-20 03:49,13.294440976907758,e-commerce,Online,0,1,0
H00247,2025-09-20 03:52,12.775307733579396,retail,Online,0,1,0
H00248,2025-09-20 03:55,13.13600194783721,travel,Online,0,3,0
H00249,2025-09-20 03:59,11.161707035713077,e-commerce,Online,0,2,0
H00250,2025-09-20 04:03,13.24050190542137,e-commerce,Online,0,2,0
H00251,2025-09-20 04:07,11.00258305776964,retail,Online,0,2,0
H00252,2025-09-20 04:10,11.974758304040634,e-commerce,Online,0,2,0
H00253,2025-09-20 04:14,13.030616441698784,e-commerce,Online,0,2,0
H00254,2025-09-20 04:20,12.161530197029313,e-commerce,Online,0,3,0
H00255,2025-09-20 04:22,11.199542605224035,e-commerce,Online,0,3,0
H00256,2025-09-20 04:27,13.169508379512664,e-commerce,Online,0,1,0
H00257,2025-09-20 04:29,12.712691432955522,e-commerce,Online,0,3,0
H00258,2025-09-20 04:32,12.656211520549892,travel,Online,0,1,0
H00259,2025-09-20 04:33,11.649281614210556,subscription,Online,0,6,1
H00260,2025-09-20 04:37,13.004334061423435,travel,Online,0,2,0
H00261,2025-09-20 04:42,12.314577213471685,retail,Online,0,2,0
H00262,2025-09-20 04:46,12.791219718662004,e-commerce,Online,0,3,0
H00263,2025-09-20 04:48,11.709380012230096,travel,Bandung,0,3,0
H00264,2025-09-20 04:52,12.292718122253133,subscription,Online,0,1,0
H00265,2025-09-20 04:56,11.088491581814448,e-commerce,Online,0,2,0
H00266,2025-09-20 05:01,12.238830209768349,e-commerce,Jakarta,0,3,0
H00267,2025-09-20 05:06,12.46662758184253,subscription,Online,0,3,0
H00268,2025-09-20 05:10,13.04223516607546,e-commerce,Online,0,2,0
H00269,2025-09-20 05:14,13.12680151428894,e-commerce,Online,0,2,0
H00270,2025-09-20 05:15,11.81495413112893,e-commerce,Online,0,6,1
H00271,2025-09-20 05:17,11.513865023446897,e-commerce,Online,0,7,1
H00272,2025-09-20 05:22,12.419824230076973,e-commerce,Online,0,2,0
H00273,2025-09-20 05:24,11.863835825579107,subscription,Online,0,6,1
H00274,2025-09-20 05:27,12.872290463839278,e-commerce,Online,0,1,0
H00275,2025-09-20 05:33,11.900457397268369,subscription,Online,0,3,0
H00276,2025-09-20 05:38,12.545988944553942,e-commerce,Online,0,1,0
H00277,2025-09-20 05:41,13.208537403913876,travel,Jakarta,0,1,0
H00278,2025-09-20 05:45,12.64848665741654,retail,Online,0,3,0
H00279,2025-09-20 05:51,13.23945639727679,e-commerce,Online,0,2,0
H00280,2025-09-20 05:53,12.954775150112384,e-commerce,Online,0,2,0
H00281,2025-09-20 05:54,11.680006472347898,e-commerce,Online,0,5,1
H00282,2025-09-20 06:00,12.617788178967851,retail,Online,0,2,0
H00283,2025-09-20 06:02,12.43490796793949,e-commerce,Online,0,2,0
H00284,2025-09-20 06:07,13.257712117651833,subscription,Online,0,3,0
H00285,2025-09-20 06:12,12.366433999134143,e-commerce,Online,0,2,0
H00286,2025-09-20 06:17,12.666202690977611,retail,Online,0,1,0
H00287,2025-09-20 06:19,12.34366266577172,subscription,Online,0,7,1
H00288,2025-09-20 06:22,13.26906293788886,retail,Online,0,2,0
H00289,2025-09-20 06:24,12.76689912884951,e-commerce,Online,0,2,0
H00290,2025-09-20 06:30,13.154305744463906,e-commerce,Online,0,2,0
H00291,2025-09-20 06:36,11.647124134915712,e-commerce,Jakarta,0,1,0
H00292,2025-09-20 06:37,11.994771198892552,e-commerce,Online,0,7,1
H00293,2025-09-20 06:41,12.008359239640168,e-commerce,Online,0,1,0
H00294,2025-09-20 06:43,13.06006660832858,e-commerce,Online,0,3,0
H00295,2025-09-20 06:47,12.747611744452108,e-commerce,Online,0,2,0
H00296,2025-09-20 06:50,12.854457788116123,e-commerce,Online,0,3,0
H00297,2025-09-20 06:52,11.52247967777504,e-commerce,Bandung,0,2,0
H00298,2025-09-20 06:58,12.745392427335236,e-commerce,Bandung,0,1,0
H00299,2025-09-20 07:00,11.487925555168903,e-commerce,Online,0,2,0
H00300,2025-09-20 07:03,12.775386964585929,subscription,Bandung,0,3,0
H00301,2025-09-20 07:09,12.519148304344991,subscription,Online,0,2,0
H00302,2025-09-20 07:11,11.98792285461314,e-commerce,Online,0,1,0
H00303,2025-09-20 07:13,12.676416841776383,e-commerce,Online,0,1,0
H00304,2025-09-20 07:17,12.031231043990044,retail,Online,0,3,0
H00305,2025-09-20 07:21,11.467132803796552,e-commerce,Online,0,1,0
H00306,2025-09-20 07:23,11.13881366452006,retail,Online,0,3,0
H00307,2025-09-20 07:29,12.379038069900105,e-commerce,Jakarta,0,3,0
H00308,2025-09-20 07:31,13.03911002111012,e-commerce,Online,0,1,0
H00309,2025-09-20 07:37,12.81318524460766,retail,Online,0,2,0
H00310,2025-09-20 07:41,11.68414394341952,subscription,Online,0,2,0
H00311,2025-09-20 07:46,12.59167852474032,travel,Online,0,3,0
H00312,2025-09-20 07:49,12.82175275694341,subscription,Online,0,3,0
H00313,2025-09-20 07:54,12.093116690750517,retail,Online,0,1,0
H00314,2025-09-20 07:58,11.74290956628249,e-commerce,Online,0,1,0
H00315,2025-09-20 08:01,12.138125655489924,e-commerce,Online,0,3,0
H00316,2025-09-20 08:05,11.369066641827969,e-commerce,Bandung,0,2,0
H00317,2025-09-20 08:11,12.118557505309516,subscription,Online,0,1,0
H00318,2025-09-20 08:15,12.746875430615288,e-commerce,Online,0,2,0
H00319,2025-09-20 08:19,13.103893861120667,travel,Online,0,1,0
H00320,2025-09-20 08:22,13.181015231063228,e-commerce,Online,0,1,0
H00321,2025-09-20 08:24,12.948424190181203,e-commerce,Online,0,3,0
H00322,2025-09-20 08:28,12.41230602237044,e-commerce,Online,0,1,0
H00323,2025-09-20 08:30,13.24218699632048,retail,Online,0,3,0
H00324,2025-09-20 08:32,13.227760692385052,subscription,Online,0,1,0
H00325,2025-09-20 08:37,12.416422708045408,e-commerce,Online,0,1,0
H00326,2025-09-20 08:40,10.92717871801999,subscription,Online,0,3,0
H00327,2025-09-20 08:44,12.572758809557396,e-commerce,Online,0,1,0
H00328,2025-09-20 08:50,12.631853321253562,retail,Online,0,2,0
H00329,2025-09-20 08:56,12.95344992883133,e-commerce,Online,0,2,0
H00330,2025-09-20 08:58,11.78082056000337,e-commerce,Online,0,2,0
H00331,2025-09-20 09:04,12.764507736717434,e-commerce,Online,0,2,0
H00332,2025-09-20 09:06,12.317971738027582,retail,Online,0,1,0
H00333,2025-09-20 09:10,12.683768488694076,retail,Online,0,1,0
H00334,2025-09-20 09:13,11.051730921545808,e-commerce,Online,0,1,0
H00335,2025-09-20 09:19,12.738455239186028,e-commerce,Online,0,1,0
H00336,2025-09-20 09:22,11.148247150762783,subscription,Online,0,2,0
H00337,2025-09-20 09:24,13.160171554937197,e-commerce,Online,0,2,0
H00338,2025-09-20 09:30,12.999173752448645,e-commerce,Jakarta,0,1,0
H00339,2025-09-20 09:34,13.229169048322085,e-commerce,Online,0,1,0
H00340,2025-09-20 09:37,12.923907560619812,subscription,Online,0,3,0
H00341,2025-09-20 09:39,13.285123177890355,retail,Online,0,1,0
H00342,2025-09-20 09:44,12.011182433060364,e-commerce,Online,0,2,0
H00343,2025-09-20 09:47,10.883954239828848,e-commerce,Online,0,3,0
H00344,2025-09-20 09:53,13.209700034817878,e-commerce,Jakarta,0,3,0
H00345,2025-09-20 09:57,12.930762096849998,e-commerce,Online,0,3,0
H00346,2025-09-20 10:03,12.967784605958927,e-commerce,Online,0,2,0
H00347,2025-09-20 10:09,12.252927605065096,e-commerce,Online,0,2,0
H00348,2025-09-20 10:14,12.366898141979242,e-commerce,Online,0,3,0
H00349,2025-09-20 10:18,12.956162383301368,e-commerce,Online,0,3,0
H00350,2025-09-20 10:21,12.52164951517547,travel,Online,0,1,0
H00351,2025-09-20 10:24,11.427922977900282,e-commerce,Online,0,3,0
H00352,2025-09-20 10:30,12.25916781556432,retail,Online,0,3,0
H00353,2025-09-20 10:36,12.473742043627436,travel,Online,0,3,0
H00354,2025-09-20 10:40,13.135930920625867,e-commerce,Online,0,1,0
H00355,2025-09-20 10:44,12.38488806299484,travel,Jakarta,0,2,0
H00356,2025-09-20 10:46,12.681306324192962,e-commerce,Online,0,1,0
H00357,2025-09-20 10:49,12.844961614360104,subscription,Online,0,1,0
H00358,2025-09-20 10:51,11.731418218069011,retail,Online,0,2,0
H00359,2025-09-20 10:56,12.821631188056251,subscription,Online,0,1,0
H00360,2025-09-20 10:58,11.98880554401353,e-commerce,Online,0,1,0
H00361,2025-09-20 11:00,13.186203529739164,subscription,Online,0,1,0
H00362,2025-09-20 11:06,12.26960597413096,e-commerce,Online,0,2,0
H00363,2025-09-20 11:10,12.289747211553108,e-commerce,Online,0,1,0
H00364,2025-09-20 11:13,12.512582605667914,e-commerce,Online,0,3,0
H00365,2025-09-20 11:16,12.422135185553833,e-commerce,Online,0,3,0
H00366,2025-09-20 11:20,12.837216754648386,subscription,Online,0,3,0
H00367,2025-09-20 11:25,13.011717809316812,subscription,Online,0,3,0
H00368,2025-09-20 11:30,13.27128498083906,retail,Online,0,2,0
H00369,2025-09-20 11:35,13.19647220670054,subscription,Online,0,2,0
H00370,2025-09-20 11:41,12.175927821611465,travel,Online,0,3,0
H00371,2025-09-20 11:47,12.853455953078754,e-commerce,Online,0,2,0
H00372,2025-09-20 11:52,12.34853528556224,e-commerce,Online,0,2,0
H00373,2025-09-20 11:54,13.10829690685925,e-commerce,Online,0,2,0
